metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_blocked,1761071576,0.004140,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_connecting,1761071576,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_tls_handshaking,1761071576,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_sending,1761071576,0.017841,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_waiting,1761071576,0.965059,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_receiving,1761071576,0.074633,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_failed,1761071576,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
data_sent,1761071576,214.000000,,,,,,,,,default,,,,,,,
data_received,1761071576,950.000000,,,,,,,,,default,,,,,,,
iteration_duration,1761071576,1001.570267,,,,,,,,,default,,,,,,,
iterations,1761071576,1.000000,,,,,,,,,default,,,,,,,
data_sent,1761071576,214.000000,,,,,,,,,default,,,,,,,
data_received,1761071576,950.000000,,,,,,,,,default,,,,,,,
iteration_duration,1761071576,1001.652310,,,,,,,,,default,,,,,,,
iterations,1761071576,1.000000,,,,,,,,,default,,,,,,,
data_sent,1761071576,214.000000,,,,,,,,,default,,,,,,,
data_received,1761071576,950.000000,,,,,,,,,default,,,,,,,
iteration_duration,1761071576,1001.543881,,,,,,,,,default,,,,,,,
iterations,1761071576,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1761071576,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_duration,1761071576,0.690714,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_blocked,1761071576,0.001940,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_connecting,1761071576,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_tls_handshaking,1761071576,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_sending,1761071576,0.009951,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_waiting,1761071576,0.594746,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_receiving,1761071576,0.086017,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_failed,1761071576,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
data_sent,1761071576,214.000000,,,,,,,,,default,,,,,,,
data_received,1761071576,950.000000,,,,,,,,,default,,,,,,,
iteration_duration,1761071576,1001.009099,,,,,,,,,default,,,,,,,
iterations,1761071576,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1761071576,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_duration,1761071576,1.633866,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_blocked,1761071576,0.002340,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_connecting,1761071576,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_tls_handshaking,1761071576,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_sending,1761071576,0.010201,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_waiting,1761071576,1.581444,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_receiving,1761071576,0.042221,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_failed,1761071576,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_reqs,1761071576,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_duration,1761071576,1.492246,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_blocked,1761071576,0.001720,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_connecting,1761071576,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_tls_handshaking,1761071576,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_sending,1761071576,0.007580,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_waiting,1761071576,1.441654,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_receiving,1761071576,0.043012,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_failed,1761071576,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_reqs,1761071576,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_duration,1761071576,1.874925,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_blocked,1761071576,0.001580,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_connecting,1761071576,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_tls_handshaking,1761071576,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_sending,1761071576,0.008080,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_waiting,1761071576,1.826003,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_receiving,1761071576,0.040842,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_failed,1761071576,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
vus,1761071577,5.000000,,,,,,,,,,,,,,,,
vus_max,1761071577,5.000000,,,,,,,,,,,,,,,,
data_sent,1761071577,214.000000,,,,,,,,,default,,,,,,,
data_received,1761071577,950.000000,,,,,,,,,default,,,,,,,
iteration_duration,1761071577,1000.837290,,,,,,,,,default,,,,,,,
iterations,1761071577,1.000000,,,,,,,,,default,,,,,,,
data_sent,1761071577,214.000000,,,,,,,,,default,,,,,,,
data_received,1761071577,950.000000,,,,,,,,,default,,,,,,,
iteration_duration,1761071577,1002.042057,,,,,,,,,default,,,,,,,
iterations,1761071577,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1761071577,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_duration,1761071577,1.062956,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_blocked,1761071577,0.004110,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_connecting,1761071577,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_tls_handshaking,1761071577,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_sending,1761071577,0.020011,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_waiting,1761071577,0.986683,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_receiving,1761071577,0.056262,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_failed,1761071577,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
data_sent,1761071577,214.000000,,,,,,,,,default,,,,,,,
data_received,1761071577,950.000000,,,,,,,,,default,,,,,,,
iteration_duration,1761071577,1002.006980,,,,,,,,,default,,,,,,,
iterations,1761071577,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1761071577,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_duration,1761071577,1.553468,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_blocked,1761071577,0.003570,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_connecting,1761071577,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_tls_handshaking,1761071577,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_sending,1761071577,0.018141,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_waiting,1761071577,1.490956,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_receiving,1761071577,0.044371,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_failed,1761071577,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
data_sent,1761071577,214.000000,,,,,,,,,default,,,,,,,
data_received,1761071577,950.000000,,,,,,,,,default,,,,,,,
iteration_duration,1761071577,1001.839534,,,,,,,,,default,,,,,,,
iterations,1761071577,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1761071577,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_duration,1761071577,0.864829,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_blocked,1761071577,0.002250,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_connecting,1761071577,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_tls_handshaking,1761071577,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_sending,1761071577,0.010221,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_waiting,1761071577,0.811767,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_receiving,1761071577,0.042841,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_failed,1761071577,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
data_sent,1761071577,214.000000,,,,,,,,,default,,,,,,,
data_received,1761071577,950.000000,,,,,,,,,default,,,,,,,
iteration_duration,1761071577,1002.349973,,,,,,,,,default,,,,,,,
iterations,1761071577,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1761071577,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_duration,1761071577,0.876875,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_blocked,1761071577,0.001960,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_connecting,1761071577,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_tls_handshaking,1761071577,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_sending,1761071577,0.008381,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_waiting,1761071577,0.826022,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_receiving,1761071577,0.042472,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_failed,1761071577,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_reqs,1761071577,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_duration,1761071577,0.741715,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_blocked,1761071577,0.002040,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_connecting,1761071577,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_tls_handshaking,1761071577,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_sending,1761071577,0.008830,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_waiting,1761071577,0.693713,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_receiving,1761071577,0.039172,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_failed,1761071577,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
vus,1761071578,5.000000,,,,,,,,,,,,,,,,
vus_max,1761071578,5.000000,,,,,,,,,,,,,,,,
data_sent,1761071578,214.000000,,,,,,,,,default,,,,,,,
data_received,1761071578,950.000000,,,,,,,,,default,,,,,,,
iteration_duration,1761071578,1001.567504,,,,,,,,,default,,,,,,,
iterations,1761071578,1.000000,,,,,,,,,default,,,,,,,
data_sent,1761071578,214.000000,,,,,,,,,default,,,,,,,
data_received,1761071578,950.000000,,,,,,,,,default,,,,,,,
iteration_duration,1761071578,1001.760500,,,,,,,,,default,,,,,,,
iterations,1761071578,1.000000,,,,,,,,,default,,,,,,,
data_sent,1761071578,214.000000,,,,,,,,,default,,,,,,,
data_received,1761071578,950.000000,,,,,,,,,default,,,,,,,
iteration_duration,1761071578,1000.977998,,,,,,,,,default,,,,,,,
iterations,1761071578,1.000000,,,,,,,,,default,,,,,,,
data_sent,1761071578,214.000000,,,,,,,,,default,,,,,,,
data_received,1761071578,950.000000,,,,,,,,,default,,,,,,,
iteration_duration,1761071578,1001.513605,,,,,,,,,default,,,,,,,
iterations,1761071578,1.000000,,,,,,,,,default,,,,,,,
data_sent,1761071578,214.000000,,,,,,,,,default,,,,,,,
data_received,1761071578,950.000000,,,,,,,,,default,,,,,,,
iteration_duration,1761071578,1001.649180,,,,,,,,,default,,,,,,,
iterations,1761071578,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1761071578,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_duration,1761071578,2.179483,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_blocked,1761071578,0.004040,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_connecting,1761071578,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_tls_handshaking,1761071578,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_sending,1761071578,0.014540,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_waiting,1761071578,2.086721,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_receiving,1761071578,0.078222,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_failed,1761071578,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_reqs,1761071578,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_duration,1761071578,2.992475,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_blocked,1761071578,0.005961,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_connecting,1761071578,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_tls_handshaking,1761071578,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_sending,1761071578,0.025920,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_waiting,1761071578,2.917483,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_receiving,1761071578,0.049072,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_failed,1761071578,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_reqs,1761071578,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_duration,1761071578,2.791248,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_blocked,1761071578,0.006420,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_connecting,1761071578,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_tls_handshaking,1761071578,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_sending,1761071578,0.013830,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_waiting,1761071578,2.727366,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_receiving,1761071578,0.050052,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_failed,1761071578,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_reqs,1761071578,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_duration,1761071578,3.355311,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_blocked,1761071578,0.003230,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_connecting,1761071578,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_tls_handshaking,1761071578,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_sending,1761071578,0.044261,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_waiting,1761071578,3.259839,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_receiving,1761071578,0.051211,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_failed,1761071578,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_reqs,1761071578,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_duration,1761071578,2.912933,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_blocked,1761071578,0.002240,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_connecting,1761071578,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_tls_handshaking,1761071578,0.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_sending,1761071578,0.009800,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_waiting,1761071578,2.852631,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_receiving,1761071578,0.050502,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
http_req_failed,1761071578,1.000000,,,1403,false,,POST,http://api:3000/api/transcoding/test-cpu,HTTP/1.1,default,,403,,,http://api:3000/api/transcoding/test-cpu,,
vus,1761071579,5.000000,,,,,,,,,,,,,,,,
vus_max,1761071579,5.000000,,,,,,,,,,,,,,,,
data_sent,1761071579,214.000000,,,,,,,,,default,,,,,,,
data_received,1761071579,950.000000,,,,,,,,,default,,,,,,,
iteration_duration,1761071579,1003.583920,,,,,,,,,default,,,,,,,
iterations,1761071579,1.000000,,,,,,,,,default,,,,,,,
data_sent,1761071579,214.000000,,,,,,,,,default,,,,,,,
data_received,1761071579,950.000000,,,,,,,,,default,,,,,,,
iteration_duration,1761071579,1003.460780,,,,,,,,,default,,,,,,,
iterations,1761071579,1.000000,,,,,,,,,default,,,,,,,
data_sent,1761071579,214.000000,,,,,,,,,default,,,,,,,
data_received,1761071579,950.000000,,,,,,,,,default,,,,,,,
iteration_duration,1761071579,1002.884887,,,,,,,,,default,,,,,,,
iterations,1761071579,1.000000,,,,,,,,,default,,,,,,,
